"DATE","TRANSACTION DETAILS","CHQ.NO./ Ref No.","VALUE DATE","WITHDRAWAL AMT","DEPOSIT AMT","BALANCE AMT",
"8-Jun-18","IMPS O/W 131015 3C","28494972501","8-Jun-18","82,479,529.86","","50,248,948.76",
"8-Jun-18","IMPS O/W 151015 4C","28494972501","8-Jun-18","37,618,109.35","","132,610,361.53",
"8-Jun-18","IMPS O/W RTN & CHGBACK 15","","8-Jun-18","","367,191.30","110,705,132.79",
"11-Jun-18","Sweep Trf To: 40900036427","","11-Jun-18","100,000.00","","108,943,677.90",
"11-Jun-18","IMPS O/W 201015 2C","28494863075","11-Jun-18","16,753,283.16","","78,172,621.04",
"11-Jun-18","IRCTC CORPORATE OFFICE AC","28494874136","11-Jun-18","14,554.00","","75,788,802.73",
"11-Jun-18","IMPS O/W 221015 1C","28494946528","11-Jun-18","668,254.82","","96,575,925.94",
"11-Jun-18","IMPS O/W 231015 2C","28494924432","11-Jun-18","10,674,237.35","","56,785,647.86",
"11-Jun-18","TRF TOESC","","11-Jun-18","","10,000,000.00","100,251,306.44",
"12-Jun-18","IMPS I/W 301015 2C","28494972501","12-Jun-18","","5,855.70","74,030,249.15",
"12-Jun-18","IRCTC CORPORATE OFFICE AC","","12-Jun-18","13,692.00","","74,013,727.15",
"12-Jun-18","BSES YAMUNA POWER LIMITED","28494935544","12-Jun-18","9,040.00","","73,780,581.15",
"12-Jun-18","IMPS IW 1C 02.11.2015","28494973438","12-Jun-18","","180,891.98","47,193,978.32",
"12-Jun-18","IMPS I/W 031115 2C","28494883681","12-Jun-18","","26,576.68","65,283,047.38",
"12-Jun-18","BSES YAMUNA POWER LIMITED","","12-Jun-18","2,730.00","","125,014,924.38",
"13-Jun-18","NORTH DELHI POWER LTD","28494935544","13-Jun-18","7,700.00","","48,705,694.18",
"13-Jun-18","IMPS O/W 061115 3C","","13-Jun-18","55,953,720.73","","44,504,306.02",
"15-Jun-18","TRF FROM Indiaforensic SERVICES","28494927853","15-Jun-18","","150,000.00","144,683,096.08",
"18-Jun-18","PAYU PAYMENTS PRIVATE LIM","","18-Jun-18","","78746","40,295,587.26",
"19-Jun-18","IMPS I/W 211115 3C","28494955482","19-Jun-18","","49,100.17","60,108,013.78",
"19-Jun-18","BIGTREE ENTERTAINMENT PRI","28494946528","19-Jun-18","21,451.00","","132,517,936.74",
"19-Jun-18","IMPS O/W 231115 3C","28494883681","19-Jun-18","68,321,030.39","","48,337,672.35",
"19-Jun-18","IB: TPFT FROM XX6711 IndforG","","19-Jun-18","","15,000,000.00","71,100,947.77",
"19-Jun-18","PAYU PAYMENTS PRIVATE LIM","28494927853","19-Jun-18","628,948.00","","91,157,942.46",
"20-Jun-18","IMPS O/W 301115 1C","","20-Jun-18","37,482,386.37","","89,240,851.54",
"21-Jun-18","IMPS IW 03122015 4C","28494962798","21-Jun-18","","42,725.25","113,267,445.42",
"21-Jun-18","IMPS OW 071215 3C","","21-Jun-18","7,333,327.19","","81,583,572.19",
"22-Jun-18","IMPS OW 101215 1C","28494890675","22-Jun-18","4,442,676.35","","78,880,864.45",
"22-Jun-18","IMPS OW 11122015 2C","28494955482","22-Jun-18","16,100,123.99","","98,905,816.25",
"22-Jun-18","IMPS IW 11122015 2C","","22-Jun-18","","78,712.51","98,984,528.76",
"25-Jun-18","BSES RAJDHANI POWER LIMIT","28494949221","25-Jun-18","38,870.00","","161,360,035.65",
"26-Jun-18","BSES RAJDHANI POWER LIMIT","","26-Jun-18","41,990.00","","50,576,154.71",
"27-Jun-18","BSES RAJDHANI POWER LIMIT","","27-Jun-18","27,280.00","","46,540,670.59",
"27-Jun-18","IMPS O/W 221215 1C","28494962798","27-Jun-18","39,659,398.15","","31,659,848.93",
"28-Jun-18","IMPS IW 241215 1C","","28-Jun-18","","57,543.06","21,472,575.29",
"28-Jun-18","FTR FROM","28494949221","28-Jun-18","","15,000,000.00","47,977,184.26",
"28-Jun-18","IMPS OW 281215 2C","28494878769","28-Jun-18","29,945,505.32","","63,031,678.94",
"29-Jun-18","Indiaforensic SERVICES INDIA PVT","28494968792","29-Jun-18","4,716,591.00","","13,231,315.77",
"30-Jun-18","TRF FROM","","30-Jun-18","","1,500,000.00","30,949,685.64",
"30-Jun-18","IMPS OW 04012016 2C","28494865223","30-Jun-18","13,448,788.09","","16,693,729.00",
"30-Jun-18","BSES RAJDHANI POWER LIMIT","28494891062","30-Jun-18","68,880.00","","90,176,786.49",
"2-Jul-18","IMPS OW 07012016 2C","","2-Jul-18","12,253,398.32","","15,421,253.14",
"2-Jul-18","IMPS IW 07012016 2C","28494878769","2-Jul-18","","4,935.31","15,426,188.45",
"3-Jul-18","TRF FROM Indiaforensic SERVICES","","3-Jul-18","","150,000.00","95,479,869.43",
"3-Jul-18","IMPS OW 07012016 4C","28494865223","3-Jul-18","42,398,374.33","","53,411,495.10",
"3-Jul-18","INDIAIDEAS.COM LTD","28494891062","3-Jul-18","210,582.00","","97,203,148.04",
"4-Jul-18","IMPS OW 11012016 3C","28494921899","4-Jul-18","12,694,880.13","","24,983,957.97",
"5-Jul-18","TRF FROM Indiaforensic SERVICES","","5-Jul-18","","15,000,000.00","81,561,617.41",
"5-Jul-18","TRF FROM Indiaforensic SERVICES","28494887906","5-Jul-18","","150,000.00","96,861,617.41",
"6-Jul-18","TRF FROM Indiaforensic SERVICES","28494907494","6-Jul-18","","15,000,000.00","112,644,734.80",
"6-Jul-18","BIGTREE ENTERTAINMENT PRI","28494887906","6-Jul-18","2,874.00","","61,469,976.21",
"6-Jul-18","TRF FROM Indiaforensic SERVICES","","6-Jul-18","","15,000,000.00","63,359,205.91",
"6-Jul-18","TRF FROM Indiaforensic SERVICES","","6-Jul-18","","15,000,000.00","76,511,095.75",
"7-Jul-18","RTGS/ICICH16025739759/Indfor","28494865223","7-Jul-18","","15,000,000.00","139,737,275.83",
"9-Jul-18","IMPS O/W & I/W RTN 27011","28494879054","9-Jul-18","","55,865.79","37,704,570.14",
"9-Jul-18","RTGS/ICICH16030381895/Indfor","","9-Jul-18","","10,000,000.00","125,798,168.52",
"9-Jul-18","IMPS OW 30012016 4C","28494922377","9-Jul-18","26,350,979.59","","144,162,993.07",
"9-Jul-18","IMPS IW 01022016 4C","28494879054","9-Jul-18","","73,207.48","77,639,851.27",
"9-Jul-18","IMPS IW 01022016 1C","","9-Jul-18","","78,792.06","37,126,028.24",
"9-Jul-18","RTGS/ICICH16034598147/Indfor","28494968792","9-Jul-18","","10,000,000.00","38,767,020.91",
"9-Jul-18","IRCTC CORPORATE OFFICE AC","","9-Jul-18","5,587.00","","59,168,284.13",
"9-Jul-18","RTGS/ICICH16035689557/Indfor","28494881185","9-Jul-18","","10,000,000.00","64,027,840.13",
"9-Jul-18","RTGS/ICICH16036752978/Indfor","","9-Jul-18","","15,000,000.00","43,999,087.47",
"10-Jul-18","BSES YAMUNA POWER LIMITED","28494946815","10-Jul-18","3,350.00","","42,510,300.74",
"10-Jul-18","NEFT/FDRL392899216/Indiaforensic","","10-Jul-18","","10,000,000.00","40,999,855.57",
"10-Jul-18","RTGS/ICICH16043518205/Indfor","","10-Jul-18","","15,000,000.00","108,959,947.47",
"10-Jul-18","RTGS/ICICH16046580038/Indfor","28494946815","10-Jul-18","","150,000.00","104,335,375.59",
"10-Jul-18","PVR LIMITED","28494881185","10-Jul-18","7,781.00","","105,058,155.59",
"10-Jul-18","IMPS IW 15022016 3C","","10-Jul-18","","185,788.67","40,762,543.66",
"10-Jul-18","RTGS/ICICH16048752013/Indfor","","10-Jul-18","","10,000,000.00","57,309,134.44",
"11-Jul-18","NEFT/FDRL392899127/Indiaforensic","28494923284","11-Jul-18","","10,000,000.00","15,097,684.84",
"11-Jul-18","NEFT/AXIC160536865992/Indfor","","11-Jul-18","","10,000,000.00","105,097,684.84",
"12-Jul-18","IMPS OW RET 22022016 1C","","12-Jul-18","","54,160.35","41,266,447.28",
"12-Jul-18","PAYU PAYMENTS PRIVATE LIM","28494859727","12-Jul-18","8,132.00","","33,987,701.58",
"12-Jul-18","IMPS OW 25022016 3C","28494894513","12-Jul-18","4,858,346.93","","43,447,181.51",
"12-Jul-18","IMPS OW 26022016 4C","28494922377","12-Jul-18","26,047,487.27","","61,788,748.09",
"12-Jul-18","IMPS OW 26022016 1C","","12-Jul-18","33,617,086.83","","42,994,065.60",
"12-Jul-18","RTGS/ICICH16060763061/Indfor","","12-Jul-18","","10,000,000.00","38,650,756.50",
"12-Jul-18","IMPS IW 29022016 4C","28494923284","12-Jul-18","","40,813.61","58,032,615.62",
"12-Jul-18","SONATA FINANCE PRIVATE LI","","12-Jul-18","30,100.00","","18,042,516.08",
"13-Jul-18","IRCTC CORPORATE OFFICE AC","28494927486","13-Jul-18","73,714.00","","57,835,957.72",
"13-Jul-18","IMPS OW 03032016 2C","","13-Jul-18","12,611,614.56","","95,756,594.59",
"16-Jul-18","IMPS OW 07032016 3C","28494859727","16-Jul-18","5,885,353.13","","43,562,339.47",
"16-Jul-18","IMPS RET 07032016 1C","","16-Jul-18","","27,808.89","5,581,984.53",
"16-Jul-18","IMPS IW 09032016 2C","28494931840","16-Jul-18","","22,293.76","66,355,985.18",
"16-Jul-18","IMPS OW 10032016 4C","","16-Jul-18","31,501,418.59","","43,524,147.46",
"16-Jul-18","Sweep Trf To: 40900036427","","16-Jul-18","6,252,073.00","","37,356,808.12",
"16-Jul-18","IMPS RET 10032016 1C","28494927486","16-Jul-18","","51,520.32","32,810,490.91",
"16-Jul-18","Indiaforensic SERVICES INDIA PVT","","16-Jul-18","5,825,129.85","","58,992,917.54",
"16-Jul-18","RTGS/ICICH16076484922/Indfor","","16-Jul-18","","150,000.00","105,113,607.41",
"17-Jul-18","IMPS IW 17032016 2C","","17-Jul-18","","52,696.32","28,406,909.84",
"17-Jul-18","INDIAIDEAS.COM LTD","28494912889","17-Jul-18","101,824.00","","92,650,845.48",
"17-Jul-18","IMPS IW 21032016 2C","","17-Jul-18","","23,778.31","80,410,942.03",
"18-Jul-18","IMPS IW 24032016 1C","","18-Jul-18","","33,602.05","5,519,364.66",
"18-Jul-18","IMPS OW 25032016 2C","28494900231","18-Jul-18","862,510.29","","4,665,403.23",
"18-Jul-18","IMPS IW 25032016 2C","28494931840","18-Jul-18","","9,940.31","4,290,875.64",
"18-Jul-18","IMPS RET 26032016 1C","28494948957","18-Jul-18","","76.15","3,297,999.75",
"18-Jul-18","IRCTC CORPORATE OFFICE AC","","18-Jul-18","5,663.00","","34,444,426.83",
"19-Jul-18","IMPS OW 29032016 3C","28494912889","18-Jul-18","4,946,545.17","","43,820,339.54",
"20-Jul-18","RTGS/ICICH16096399758/Indfor","28494911819","20-Jul-18","","5,000,000.00","20,038,190.92",
"20-Jul-18","NAAPTOL ONLINE SHOPPING P","","20-Jul-18","4,307.00","","12,527,937.33",
"20-Jul-18","IRCTC CORPORATE OFFICE AC","","20-Jul-18","54,404.00","","70,322,457.51",
"20-Jul-18","IMPS PENALTY 08042016 1C","28494911819","20-Jul-18","","229","46,411,519.65",
"20-Jul-18","IMPS IW 11042016 3C","28494895308","20-Jul-18","","216,976.64","36,520,588.21",
"21-Jul-18","IMPS OW 15042016 1C","28494931563","21-Jul-18","35,134,622.09","","67,299,314.73",
"21-Jul-18","IMPS RET 15042016 1C","28494900231","21-Jul-18","","32,309.18","67,384,659.25",
"21-Jul-18","IMPS IW 17042016 1C","","21-Jul-18","","102,127.39","55,300,483.08",
"23-Jul-18","BSES RAJDHANI POWER LIMIT","28494931563","23-Jul-18","2,400.00","","82,310,106.56",
"23-Jul-18","FUTURE RETAIL LIMITED","","23-Jul-18","3,316.00","","85,495,026.13",
"24-Jul-18","IMPS OW 25042016 4C","28494906039","24-Jul-18","34,887.06","","24,714,533.51",
"25-Jul-18","BSES YAMUNA POWER LIMITED","28494955958","25-Jul-18","760","","89,356,398.17",
"25-Jul-18","RTGS/SBINH16121254843/Indfor","28494906039","25-Jul-18","","12,900.00","90,661,001.21",
"25-Jul-18","BILLPAY TATA POWER (TATA","","25-Jul-18","1,230.00","","22,390,882.48",
"26-Jul-18","IMPS OW 02052016 2C","","26-Jul-18","872,008.39","","19,219,143.39",
"26-Jul-18","IMPS OW 05052016 2C","28494943378","26-Jul-18","11,935,464.38","","64,250,915.23",
"26-Jul-18","IMPS OW 08052016 1C","28494895308","26-Jul-18","674,535.55","","18,100,590.66",
"27-Jul-18","TRF FROM Indiaforensic SERVICES","","27-Jul-18","","15,000,000.00","89,448,865.02",
"27-Jul-18","RTGS/ICICH16131495130/Indfor","28494955958","27-Jul-18","","50,000.00","98,098,914.12",
"27-Jul-18","RTGS/ICICH16132576758/Indfor","28494943378","27-Jul-18","","10,000.00","96,671,383.74",
"27-Jul-18","SONATA FINANCE PRIVATE LI","28494890675","27-Jul-18","112,861.00","","100,485,823.62",
"27-Jul-18","IMPS RET 14052016 1C","","27-Jul-18","2","","39,286,226.13",
"27-Jul-18","TRF FROM Indiaforensic SERVICES","","27-Jul-18","","15,000,000.00","83,663,274.12",
"30-Jul-18","TRF FROM Indiaforensic SERVICES","28494925664","30-Jul-18","","150,000.00","150,015.87",
"30-Jul-18","DEN NETWORKS LIMITED","28494872825","30-Jul-18","973","","91,176.87",
"30-Jul-18","TRF FROM Indiaforensic SERVICES","","30-Jul-18","","10,000,000.00","8,991,801.89",
"30-Jul-18","BILLPAY TATA POWER (TATA","28494927986","30-Jul-18","2,110.00","","67,051.57",
"31-Jul-18","TRF FROM Indiaforensic SERVICES","28494927986","31-Jul-18","","15,000,000.00","35,846,450.57",
"31-Jul-18","TRF FROM Indiaforensic SERVICES","28494925664","31-Jul-18","","15,000,000.00","106,147,896.09",
"31-Jul-18","BIGTREE ENTERTAINMENT PRI","","31-Jul-18","4,811.00","","60,016,262.25",
"31-Jul-18","IMPS OW 26052016 1C","28494882518","31-Jul-18","30,539,660.12","","88,350,790.80",
"1-Aug-18","IMPS OW 30052016 3C","28494872825","1-Aug-18","59,570,143.98","","6,128,335.33",
"1-Aug-18","BSES RAJDHANI POWER LIMIT","28494956702","1-Aug-18","7,350.00","","6,226,680.54",
"1-Aug-18","IMPS IW 01062016 2C","28494952121","1-Aug-18","","24,941.70","83,124,635.01",
"1-Aug-18","IMPS OW 02062016 3C","","1-Aug-18","43,610,589.36","","20,511,532.01",
"3-Aug-18","BIGTREE ENTERTAINMENT PRI","28494956702","3-Aug-18","2,786.00","","91,361,535.47",
"3-Aug-18","PAYU PAYMENTS PRIVATE LIM","","3-Aug-18","52,198.00","","91,149,583.70",
"3-Aug-18","IMPS OW 09062016 1C","28494871484","3-Aug-18","39,995,893.55","","17,314,748.55",
"4-Aug-18","TRF FROM Indiaforensic SERVICES","","4-Aug-18","","15,000.00","81,394,809.03",
"4-Aug-18","IRCTC CORPORATE OFFICE AC","28494956702","4-Aug-18","143,784.00","","87,623,476.13",
"6-Aug-18","IMPS IW 15062016 3C","28494947134","6-Aug-18","","85,836.32","42,172,750.24",
"6-Aug-18","IRCTC CORPORATE OFFICE AC","28494948957","6-Aug-18","69,019.00","","73,858,325.31",
"7-Aug-18","TRF FROM Indiaforensic SERVICES","","7-Aug-18","","15,000.00","142,141,527.66",
"7-Aug-18","IMPS IW 17062016 1C","28494898674","7-Aug-18","","51,535.20","104,927,487.18",
"7-Aug-18","IMPS RET 17062016 1C","28494907494","7-Aug-18","","16,713.20","104,944,200.38",
"7-Aug-18","IMPS IW 20062016 3C","28494882518","7-Aug-18","","161,356.25","35,614,742.82",
"8-Aug-18","TITAN COMPANY LIMITED","28494947134","8-Aug-18","6,470.97","","66,299,626.46",
"8-Aug-18","Indiaforensic SERVICES INDIA PVT","28494871484","8-Aug-18","1,163,712.78","","46,014,303.41",
"8-Aug-18","SRS LIMITED","28494952121","8-Aug-18","1","","7,352,153.89",
"8-Aug-18","TRF FROM Indiaforensic SERVICES","","8-Aug-18","","15,000,000.00","21,272,637.37",
"9-Aug-18","INDIAIDEAS.COM LTD","28494898674","9-Aug-18","143,209.65","","119,354,606.90",
"9-Aug-18","Indiaforensic SERVICES INDIA PVT","","9-Aug-18","1,789,938.51","","96,618,403.51",
"9-Aug-18","SONATA FINANCE PRIVATE LI","","9-Aug-18","64,400.00","","106,047,628.31",
"9-Aug-18","IMPS OW 04072016 2C","28494882499","9-Aug-18","16,474,420.28","","102,312,226.34",
"9-Aug-18","TRF FROM Indiaforensic SERVICES","28494958566","9-Aug-18","","10,000,000.00","39,483,567.75",
"9-Aug-18","IMPS OW 07072016 3C","28494916847","9-Aug-18","3,861,378.11","","12,732,809.83",
"9-Aug-18","IMPS IW 07072016 1C","","9-Aug-18","","63,798.05","48,550,911.02",
"10-Aug-18","IMPS RET 08072016 1C","28494871484","10-Aug-18","","6,008.75","69,514,534.66",
"10-Aug-18","IMPS RTN 12072016 1C","28494882499","10-Aug-18","","15,988.90","40,471,011.00",
"10-Aug-18","TRF FROM Indiaforensic SERVICES","","10-Aug-18","","15,000,000.00","90,113,542.55",
"10-Aug-18","IMPS IW 16072016 3C","28494933961","10-Aug-18","","105,860.30","26,548,195.21",
"13-Aug-18","IMPS IW 17072016 1C","28494916847","13-Aug-18","","146,360.75","23,462,968.37",
"13-Aug-18","Sweep Trf To: 40900036427","28494958566","13-Aug-18","4,900,350.00","","42,545,572.53",
"13-Aug-18","RTGS/ICICH16204867305/Indfor","28494866161","13-Aug-18","","15,000,000.00","31,732,258.17",
"13-Aug-18","IRCTC CORPORATE OFFICE AC","","13-Aug-18","55,133.00","","86,478,364.17",
"13-Aug-18","LOCALCUBE COMMERCE PRIVAT","28494871484","13-Aug-18","16,159.00","","52,425,869.12",
"13-Aug-18","IMPS IW 06012016 1C","","13-Aug-18","","45,669.35","29,984,916.27",
"13-Aug-18","IMPS OW 29072016 2C","28494860448","13-Aug-18","8,867,992.61","","109,591,603.05",
"13-Aug-18","IMPS OW 30072016 4C","28494940596","13-Aug-18","18,047,741.20","","28,737,665.79",
"13-Aug-18","Indiaforensic SERVICES INDIA PVT","28494880814","13-Aug-18","4,386,218.18","","64,001,467.06",
"13-Aug-18","BIGTREE ENTERTAINMENT PRI","","13-Aug-18","2,065.00","","44,467,485.69",
"14-Aug-18","IMPS IW 03082016 3C","","14-Aug-18","","114,371.60","41,396,981.70",
"14-Aug-18","IMPS OW 05082016 3C","28494884831","14-Aug-18","44,267,234.53","","35,217,269.23",
"14-Aug-18","IMPS IW 06082016 2C","28494867632","14-Aug-18","","51,588.85","86,081,013.50",
"14-Aug-18","BIGTREE ENTERTAINMENT PRI","","14-Aug-18","20,405.00","","96,343,650.51",
"16-Aug-18","","IMPS OW REV 10082016 4C","28494860448","16-Aug-18","","57,632,279.86","57,757,375.55",
"16-Aug-18","","IMPS IW 10082016 1C","","16-Aug-18","","79,020.15","49,337,893.53",
"17-Aug-18","RTGS/SBINH16229289997/Indfor","","28494866161","17-Aug-18","","149,000.00","90,896,720.20",
"17-Aug-18","","IMPS PENALTY INCOME 12082","28494871484","17-Aug-18","","57.5","42,565,420.36",
"17-Aug-18","TRF FROM Indiaforensic SERVICES","","","17-Aug-18","","15,000,000.00","34,750,665.47",
"17-Aug-18","TRF FROM Indiaforensic SERVICES","","28494939938","17-Aug-18","","10,000,000.00","79,750,665.47",
"17-Aug-18","TRF FROM Indiaforensic SERVICES","","","17-Aug-18","","50,000.00","100,873,172.83",
"17-Aug-18","","IMPS IW 18082016 1C","28494884831","17-Aug-18","","43,046.55","223,455.22",
"18-Aug-18","","Sweep Trf To: 40900036427","","18-Aug-18","8,952,043.00","","28,049,962.50",
"18-Aug-18","","IRCTC CORPORATE OFFICE AC","28494867632","18-Aug-18","56,594.00","","90,067,746.28",
"20-Aug-18","","PAYU PAYMENTS PRIVATE LIM","28494939938","20-Aug-18","7,996.00","","69,146,489.83",
"20-Aug-18","NEFT/AXIC162421907946/Indfor","","28494974972","20-Aug-18","","15,000,000.00","17,151,895.98",
"20-Aug-18","NEFT/AXIC162421913046/Indfor","","","20-Aug-18","","5,000,000.00","37,151,895.98",
"20-Aug-18","","BIGTREE ENTERTAINMENT PRI","28494871484","20-Aug-18","1,640.00","","664,946.36",
"21-Aug-18","TRF FROM Indiaforensic SERVICES","","28494932139","21-Aug-18","","150,000.00","8,108,627.32",
"21-Aug-18","LOCALCUBE COMMERCE PRIVAT","","28494879468","21-Aug-18","13,539.00","","17,611,828.69",
"21-Aug-18","","AXEL RETAIL PRIVATE LIMIT","28494932936","21-Aug-18","367","","352,235.52",
"21-Aug-18","TRF FROM Indiaforensic SERVICES","","","21-Aug-18","","15,000,000.00","14,205,534.05",
"23-Aug-18","","DISH INFRA SERVICES PRIVA","","23-Aug-18","14,194.00","","46,735,167.08",
"23-Aug-18","","Sweep Trf To: 40900036427","28494871484","23-Aug-18","6,814,751.00","","27,843,951.50",
"24-Aug-18","NOMISMA MOBILE SOLUTIONS","","28494879468","24-Aug-18","246","","49,904,626.58",
"24-Aug-18","","INDIAIDEAS.COM LTD","28494932139","24-Aug-18","146,954.71","","49,750,611.87",
"24-Aug-18","","IMPS RTN 09092016 1C","","24-Aug-18","","124,405.70","23,920,368.30",
"24-Aug-18","","IRCTC CORPORATE OFFICE AC","28494930867","24-Aug-18","138,159.36","","82,486,855.03",
"27-Aug-18","","IMPS IW 14092016 2C","28494932936","27-Aug-18","","16,352.45","62,583,053.26",
"27-Aug-18","RTGS/ICICH16259596000/Indfor","","","27-Aug-18","","5,000,000.00","59,618,779.55",
"27-Aug-18","LOCALCUBE COMMERCE PRIVAT","","","27-Aug-18","12,588.00","","23,021,315.33",
"27-Aug-18","","IMPS IW 19092016 3C","","27-Aug-18","","158,670.10","30,650,992.15",
"27-Aug-18","","BIGTREE ENTERTAINMENT PRI","28494871484","27-Aug-18","2,386.00","","87,765,419.27",
"27-Aug-18","RTGS/ICICH16266419499/Indfor","","28494974972","27-Aug-18","","15,000,000.00","70,663,446.57",
"28-Aug-18","LOCALCUBE COMMERCE PRIVAT","","28494880814","28-Aug-18","17,721.00","","14,089,853.88",
"28-Aug-18","RTGS/SBINH16267733582/Indfor","","","28-Aug-18","","10,000,000.00","65,581,929.86",
"28-Aug-18","RTGS/SBINH16270793747/Indfor","","28494879468","28-Aug-18","","14,900,000.00","32,394,450.02",
"29-Aug-18","","IMPS OW 27092016 3C","28494926113","29-Aug-18","61,716,414.51","","53,836,786.87",
"29-Aug-18","TRF FRM Indiaforensic SERVICES","","","29-Aug-18","","4,000,000.00","83,671,995.86",
"29-Aug-18","","IMPS IW 29092016 4C","28494883545","29-Aug-18","","62,614.50","58,597,941.17",
"30-Aug-18","","Sweep Trf To: 40900036427","","30-Aug-18","4,584,950.00","","89,667,213.98",
"30-Aug-18","TRF FROM Indiaforensic SERVICES","","","30-Aug-18","","150,000.00","74,841,541.14",
"31-Aug-18","RTGS/ICICH16279605044/Indfor","","28494871484","31-Aug-18","","10,000,000.00","120,106,830.00",
"31-Aug-18","","IRCTC CORPORATE OFFICE AC","28494896677","31-Aug-18","471","","134,156,627.90",
"1-Sep-18","NEFT/SBIN216281721222/Indfor","","28494952324","1-Sep-18","","12,100,000.00","209,141,405.80",
"1-Sep-18","","IMPS OW 09102016 1C","","1-Sep-18","30,857,255.63","","31,187,059.80",
"1-Sep-18","","Sweep Trf To: 40900036427","28494926113","1-Sep-18","8,897,976.00","","92,048,844.48",
"1-Sep-18","REVERSE LOGISTICS COMPANY","","","1-Sep-18","697","","84,060,189.07",
"1-Sep-18","NEFT/RTN/RETD161014002630","","28494883545","1-Sep-18","","697","87,998,071.80",
"3-Sep-18","","IMPS OW 18102016 1C","","3-Sep-18","45,443,034.16","","54,100,577.86",
"3-Sep-18","RTGS/HDFCH16293986339/Indfor","","28494974972","3-Sep-18","","150,000.00","98,377,584.66",
"4-Sep-18","RTGS/SBINH16295826918/Indfor","","28494871484","4-Sep-18","","14,900,000.00","82,999,985.67",
"4-Sep-18","TRF FRM Indiaforensic SERVICES","","28494896677","4-Sep-18","","150,000.00","98,317,285.67",
"4-Sep-18","","IMPS IW 21102016 4C","28494867931","4-Sep-18","","122,686.95","72,318,764.84",
"5-Sep-18","FUND TRF FROM Indiaforensic SER","","","5-Sep-18","","15,000,000.00","152,252,464.72",
"5-Sep-18","","IMPS IW 26102016 4C","28494867465","5-Sep-18","","51,518.90","84,759,077.65",
"6-Sep-18","","PAYU PAYMENTS PRIVATE LIM","","6-Sep-18","366,513.00","","112,144,636.35",
"6-Sep-18","","IMPS OW 28102016 2C","28494883811","6-Sep-18","18,958,473.01","","90,102,877.33",
"6-Sep-18","","IMPS OW 28102016 3C","","6-Sep-18","76,549,745.80","","13,572,508.68",
"6-Sep-18","RTGS/UTIBH16303614218/Indfor","","28494879727","6-Sep-18","","6,800,000.00","122,777,378.81",
"7-Sep-18","","AXEL RETAIL PRIVATE LIMIT","","7-Sep-18","505","","249,935,016.67",
"7-Sep-18","","IMPS OW 02112016 2C","28494878631","7-Sep-18","15,811,690.63","","232,448,306.58",
"10-Sep-18","LOCALCUBE COMMERCE PRIVAT","","28494867465","10-Sep-18","14,587.00","","134,907,070.36",
"10-Sep-18","IMPS IW 05112016 1C","28494871484","10-Sep-18","","40,393.25","45,939,420.55",
"10-Sep-18","IRCTC CORPORATE OFFICE AC","","10-Sep-18","1,320.00","","122,413,658.32",
"10-Sep-18","TFR FROM Indiaforensic Indiaforensic S","","10-Sep-18","","15,000,000.00","111,625,113.53",
"10-Sep-18","RTGS/SBINH16317618356/Indfor","28494883811","10-Sep-18","","14,900,000.00","89,397,376.00",
"10-Sep-18","INDIAIDEAS.COM LTD","28494878631","10-Sep-18","2,342,304.00","","197,525,114.98",
"10-Sep-18","MEHAR ENTERTAINMENT PRIVA","28494875094","10-Sep-18","2,921.00","","197,076,443.98",
"10-Sep-18","IBIBO GROUP PRIVATE LIMIT","","10-Sep-18","212,831.00","","196,832,075.98",
"10-Sep-18","IMPS OW 15112016 4C","","10-Sep-18","29,502,226.75","","132,600,262.25",
"11-Sep-18","IMPS OW 19112016 1C","","11-Sep-18","","28,324.85","128,664,804.93",
"11-Sep-18","TRF FRM Indiaforensic SERVICES","28494964335","11-Sep-18","","15,000,000.00","106,913,152.72",
"11-Sep-18","TRF FRM Indiaforensic SERVICES","28494875094","11-Sep-18","","10,000,000.00","116,913,152.72",
"12-Sep-18","IMPS RTN DT 23112016 1C","28494867931","12-Sep-18","","62,301.90","60,013,677.60",
"12-Sep-18","LOCALCUBE COMMERCE PRIVAT","","12-Sep-18","4,388.00","","199,821,999.20",
"12-Sep-18","IMPS IW 25112016 1C","","12-Sep-18","","108,401.25","229,609,212.06",
"12-Sep-18","TRF FRM Indiaforensic SERVICES","","12-Sep-18","","5,000,000.00","160,525,139.88",
"12-Sep-18","IMPS IW 01122016 3C","28494893977","12-Sep-18","","78,093.30","106,291,194.88",
"12-Sep-18","IMPS OW 01122016 4C","28494964335","12-Sep-18","19,818,798.94","","86,472,395.94",
"12-Sep-18","IMPS OW 05122016 4C","28494909348","12-Sep-18","26,343,562.66","","75,157,132.89",
"12-Sep-18","TRF FRM Indiaforensic SERVICES","","12-Sep-18","","10,000,000.00","138,717,237.10",
"12-Sep-18","IMPS OW 06122016 1C","28494889668","12-Sep-18","25,320,718.46","","77,952,361.74",
"12-Sep-18","Sweep Trf To: 40900036427","","12-Sep-18","2,378,684.00","","919,588.90",
"13-Sep-18","TRF FRM Indiaforensic SERVICES","","13-Sep-18","","15,000,000.00","83,702,855.92",
"13-Sep-18","RTGS/SBINH16347016499/Indfor","28494936063","13-Sep-18","","14,900,000.00","19,440,374.43",
"14-Sep-18","FDRL/INTERNAL FUND TRANSFER","","14-Sep-18","","15,000,000.00","93,525,414.93",
